ID,PA,PB,PC,PD,PE,PF,PG
PR53128,224,128,82,58,44,34,27
PR53129,227,129,83,58,44,34,27
PR53130,216,124,80,57,43,34,27
PR53131,224,128,82,58,44,34,27
PR53132,279,154,95,64,47,36,28
PR53133,266,148,92,63,46,35,28
PR53134,280,154,95,64,47,36,28
PR53135,297,162,99,66,47,36,28
PR53136,280,154,95,64,47,36,28
PR53137,236,134,85,59,44,34,27
PR53138,265,147,92,63,46,35,28
PR53139,260,145,91,62,46,35,28
PR53140,254,142,89,61,45,35,28
PR53141,238,135,86,60,45,35,28
PR53142,267,148,92,63,46,35,28
PR53143,254,142,89,61,45,35,28
PR53144,255,143,90,62,46,35,28
PR53145,255,143,90,62,46,35,28
PR53146,251,141,89,61,45,35,28
PR53147,229,130,83,58,44,34,27
PR53148,231,131,84,59,44,34,27
PR53149,218,125,81,57,43,34,27
PR53150,216,124,80,57,43,34,27
PR53151,277,153,95,64,47,36,28
PR53152,275,152,94,64,47,36,28
PR53153,239,135,86,60,45,35,28
PR53154,246,138,87,60,45,35,28
PR53155,235,133,85,59,44,34,27
PR53156,214,123,80,57,43,34,27
PR53157,217,125,81,57,43,34,27
PR53158,222,127,82,58,44,34,27
PR53159,216,124,80,57,43,34,27
PR53160,217,125,81,57,43,34,27
PR53161,255,143,90,62,46,35,28
PR53162,290,159,98,66,47,36,28
PR53163,280,154,95,64,47,36,28
PR53164,288,158,97,65,47,36,28
PR53165,246,138,87,60,45,35,28
PR53166,312,169,103,68,48,36,28
PR53167,301,164,100,67,48,36,28
PR53168,327,176,106,70,49,37,28
PR53169,349,186,111,72,50,37,28
PR53170,336,180,108,71,50,37,28
PR53171,365,194,115,74,51,37,28
PR53172,382,202,119,76,52,38,29
PR53173,391,206,121,77,53,38,29
PR53174,391,206,121,77,53,38,29
PR53175,361,192,114,74,51,37,28
PR53176,324,175,106,70,49,37,28
PR53177,384,203,120,77,53,38,29
PR53178,385,203,120,77,53,38,29
PR53179,352,188,112,73,51,37,28
PR53180,365,194,115,74,51,37,28
PR53181,425,222,129,81,55,39,29
PR53182,416,218,127,80,54,39,29
PR53183,423,221,129,81,55,39,29
PR53184,413,216,126,80,54,39,29
PR53185,467,242,139,86,57,40,29
PR53186,434,226,131,82,55,39,29
PR53187,443,230,133,83,56,39,29
PR53188,395,208,122,78,53,38,29
PR53189,443,230,133,83,56,39,29
PR53190,408,214,125,79,54,39,29
PR53191,515,264,150,92,60,41,30
PR53192,420,220,128,81,55,39,29
PR53193,468,242,139,86,57,40,29
PR53194,437,228,132,83,56,39,29
PR53195,438,228,132,83,56,39,29
PR53196,496,255,146,90,59,41,30
PR53197,441,229,133,83,56,39,29
PR53198,384,203,120,77,53,38,29
PR53199,415,217,127,80,54,39,29
PR53200,385,203,120,77,53,38,29
PR53201,385,203,120,77,53,38,29
PR53202,386,204,120,77,53,38,29
PR53203,414,217,127,80,54,39,29
PR53204,397,209,123,78,53,38,29
PR53205,434,226,131,82,55,39,29
PR53206,401,211,124,79,54,39,29
PR53207,385,203,120,77,53,38,29
PR53208,356,190,113,73,51,37,28
PR53209,452,235,136,85,57,40,29
PR53210,383,202,119,76,52,38,29
PR53211,413,216,126,80,54,39,29
PR53212,400,210,123,78,53,38,29
PR53213,384,203,120,77,53,38,29
PR53214,422,221,129,81,55,39,29
PR53215,398,209,123,78,53,38,29
PR53216,399,210,123,78,53,38,29
PR53217,409,214,125,79,54,39,29
PR53218,407,214,125,79,54,39,29
PR53219,410,215,126,80,54,39,29
PR53220,421,220,128,81,55,39,29
PR53221,418,219,128,81,55,39,29
PR53222,469,242,139,86,57,40,29
PR53223,436,227,132,83,56,39,29
PR53224,447,232,134,84,56,39,29
PR53225,468,242,139,86,57,40,29
PR53226,454,235,136,85,57,40,29
PR53227,421,220,128,81,55,39,29
PR53228,469,242,139,86,57,40,29
PR53229,453,235,136,85,57,40,29
PR53230,388,205,121,77,53,38,29
PR53231,436,227,132,83,56,39,29
PR53232,466,241,139,86,57,40,29
PR53233,388,205,121,77,53,38,29
PR53234,438,228,132,83,56,39,29
PR53235,423,221,129,81,55,39,29
PR53236,423,221,129,81,55,39,29
PR53237,409,214,125,79,54,39,29
PR53238,394,207,122,78,53,38,29
PR53239,413,216,126,80,54,39,29
PR53240,336,180,108,71,50,37,28
PR53241,415,217,127,80,54,39,29
PR53242,402,211,124,79,54,39,29
PR53243,438,228,132,83,56,39,29
PR53244,378,200,118,76,52,38,29
PR53245,332,179,108,71,50,37,28
PR53246,385,203,120,77,53,38,29
PR53247,430,224,130,82,55,39,29
PR53248,385,203,120,77,53,38,29
PR53249,385,203,120,77,53,38,29
PR53250,341,183,110,72,50,37,28
PR53251,341,183,110,72,50,37,28
PR53252,382,202,119,76,52,38,29
PR53253,379,200,118,76,52,38,29
PR53254,360,192,114,74,51,37,28
PR53255,361,192,114,74,51,37,28
PR53256,350,187,112,73,51,37,28
PR53257,381,201,119,76,52,38,29
PR53258,381,201,119,76,52,38,29
PR53259,381,201,119,76,52,38,29
PR53260,381,201,119,76,52,38,29
PR53261,397,209,123,78,53,38,29
PR53262,379,200,118,76,52,38,29
PR53263,394,207,122,78,53,38,29
PR53264,415,217,127,80,54,39,29
PR53265,398,209,123,78,53,38,29
PR53266,385,203,120,77,53,38,29
PR53267,411,215,126,80,54,39,29
PR53268,403,212,124,79,54,39,29
PR53269,405,213,125,79,54,39,29
PR53270,412,216,126,80,54,39,29
PR53271,410,215,126,80,54,39,29
PR53272,428,223,130,82,55,39,29
PR53273,433,226,131,82,55,39,29
PR53274,409,214,125,79,54,39,29
PR53275,417,218,127,80,54,39,29
PR53276,429,224,130,82,55,39,29
PR53277,426,222,129,81,55,39,29
PR53278,450,234,135,84,56,39,29
PR53279,482,249,143,88,58,40,29
PR53280,468,242,139,86,57,40,29
PR53281,448,233,135,84,56,39,29
PR53282,435,227,132,83,56,39,29
PR53283,437,228,132,83,56,39,29
PR53284,432,225,131,82,55,39,29
PR53285,438,228,132,83,56,39,29
PR53286,454,235,136,85,57,40,29
PR53287,450,234,135,84,56,39,29
PR53288,439,228,132,83,56,39,29
PR53289,456,236,136,85,57,40,29
PR53290,397,209,123,78,53,38,29
PR53291,471,243,140,87,57,40,29
PR53292,472,244,140,87,57,40,29
PR53293,451,234,135,84,56,39,29
PR53294,476,246,141,87,57,40,29
PR53295,444,231,134,84,56,39,29
PR53296,425,222,129,81,55,39,29
PR53297,404,212,124,79,54,39,29
PR53298,366,194,115,74,51,37,28
PR53299,384,203,120,77,53,38,29
PR53300,386,204,120,77,53,38,29
PR53301,374,198,117,75,52,38,29
PR53302,363,193,115,74,51,37,28
PR53303,363,193,115,74,51,37,28
PR53304,361,192,114,74,51,37,28
PR53305,361,192,114,74,51,37,28
PR53306,362,193,115,74,51,37,28
PR53307,375,199,118,76,52,38,29
PR53308,358,191,114,74,51,37,28
PR53309,383,202,119,76,52,38,29
PR53310,366,194,115,74,51,37,28
PR53311,345,185,111,72,50,37,28
PR53312,353,188,112,73,51,37,28
PR53313,336,180,108,71,50,37,28
PR53314,345,185,111,72,50,37,28
PR53315,357,190,113,73,51,37,28
PR53316,344,184,110,72,50,37,28
PR53317,345,185,111,72,50,37,28
PR53318,337,181,109,71,50,37,28
PR53319,348,186,111,72,50,37,28
PR53320,279,154,95,64,47,36,28
PR53321,269,149,93,63,46,35,28
PR53322,261,145,91,62,46,35,28
PR53323,254,142,89,61,45,35,28
PR53324,277,153,95,64,47,36,28
PR53325,256,143,90,62,46,35,28
PR53326,270,150,93,63,46,35,28
PR53327,264,147,92,63,46,35,28
PR53328,258,144,90,62,46,35,28
PR53329,258,144,90,62,46,35,28
PR53330,283,156,96,65,47,36,28
PR53331,338,181,109,71,50,37,28
PR53332,328,177,107,70,49,37,28
PR53333,269,149,93,63,46,35,28
PR53334,283,156,96,65,47,36,28
PR53335,258,144,90,62,46,35,28
PR53336,261,145,91,62,46,35,28
PR53337,262,146,91,62,46,35,28
PR53338,256,143,90,62,46,35,28
PR53339,257,144,90,62,46,35,28
PR53340,279,154,95,64,47,36,28
PR53341,286,157,97,65,47,36,28
PR53342,320,173,105,69,49,37,28
PR53343,290,159,98,66,47,36,28
PR53344,320,173,105,69,49,37,28
PR53345,331,178,107,70,49,37,28
PR53346,355,189,113,73,51,37,28
PR53347,355,189,113,73,51,37,28
PR53348,339,182,109,71,50,37,28
PR53349,327,176,106,70,49,37,28
PR53350,324,175,106,70,49,37,28
PR53351,339,182,109,71,50,37,28
PR53352,296,162,99,66,47,36,28
PR53353,342,183,110,72,50,37,28
PR53354,312,169,103,68,48,36,28
PR53355,298,163,100,67,48,36,28
PR53356,300,164,100,67,48,36,28
PR53357,302,165,101,67,48,36,28
PR53358,348,186,111,72,50,37,28
PR53359,364,193,115,74,51,37,28
PR53360,352,188,112,73,51,37,28
PR53361,347,186,111,72,50,37,28
PR53362,336,180,108,71,50,37,28
PR53363,348,186,111,72,50,37,28
PR53364,336,180,108,71,50,37,28
PR53365,336,180,108,71,50,37,28
PR53366,339,182,109,71,50,37,28
PR53367,348,186,111,72,50,37,28
PR53368,348,186,111,72,50,37,28
PR53369,346,185,111,72,50,37,28
PR53370,355,189,113,73,51,37,28
PR53371,384,203,120,77,53,38,29
PR53372,369,196,116,75,52,38,29
PR53373,357,190,113,73,51,37,28
PR53374,325,175,106,70,49,37,28
PR53375,322,174,105,69,49,37,28
PR53376,316,171,104,69,49,37,28
PR53377,305,166,101,67,48,36,28
PR53378,355,189,113,73,51,37,28
PR53379,365,194,115,74,51,37,28
PR53380,367,195,116,75,52,38,29
PR53381,364,193,115,74,51,37,28
PR53382,378,200,118,76,52,38,29
PR53383,344,184,110,72,50,37,28
PR53384,384,203,120,77,53,38,29
PR53385,376,199,118,76,52,38,29
PR53386,298,163,100,67,48,36,28
PR53387,353,188,112,73,51,37,28
PR53388,403,212,124,79,54,39,29
PR53389,349,186,111,72,50,37,28
PR53390,355,189,113,73,51,37,28
PR53391,361,192,114,74,51,37,28
PR53392,349,186,111,72,50,37,28
PR53393,383,202,119,76,52,38,29
PR53394,399,210,123,78,53,38,29
PR53395,385,203,120,77,53,38,29
PR53396,386,204,120,77,53,38,29
PR53397,344,184,110,72,50,37,28
PR53398,325,175,106,70,49,37,28
PR53399,376,199,118,76,52,38,29
PR53400,374,198,117,75,52,38,29
PR53401,357,190,113,73,51,37,28
PR53402,324,175,106,70,49,37,28
PR53403,354,189,113,73,51,37,28
PR53404,367,195,116,75,52,38,29
PR53405,351,187,112,73,51,37,28
PR53406,369,196,116,75,52,38,29
PR53407,283,156,96,65,47,36,28
PR53408,335,180,108,71,50,37,28
PR53409,394,207,122,78,53,38,29
PR53410,359,191,114,74,51,37,28
PR53411,312,169,103,68,48,36,28
PR53412,316,171,104,69,49,37,28
PR53413,316,171,104,69,49,37,28
PR53414,320,173,105,69,49,37,28
PR53415,316,171,104,69,49,37,28
PR53416,316,171,104,69,49,37,28
PR53417,308,167,102,68,48,36,28
PR53418,315,171,104,69,49,37,28
PR53419,317,172,104,69,49,37,28
PR53420,316,171,104,69,49,37,28
PR53421,317,172,104,69,49,37,28
PR53422,194,114,75,54,42,34,27
PR53423,356,190,113,73,51,37,28
PR53424,315,171,104,69,49,37,28
PR53425,375,199,118,76,52,38,29
PR53426,324,175,106,70,49,37,28
PR53427,325,175,106,70,49,37,28
PR53428,337,181,109,71,50,37,28
PR53429,356,190,113,73,51,37,28
PR53430,356,190,113,73,51,37,28
PR53431,286,157,97,65,47,36,28
PR53432,336,180,108,71,50,37,28
PR53433,326,176,106,70,49,37,28
PR53434,305,166,101,67,48,36,28
PR53435,356,190,113,73,51,37,28
PR53436,328,177,107,70,49,37,28
PR53437,313,170,103,68,48,36,28
PR53438,334,179,108,71,50,37,28
PR53439,333,179,108,71,50,37,28
PR53440,392,207,122,78,53,38,29
PR53441,331,178,107,70,49,37,28
PR53442,333,179,108,71,50,37,28
PR53443,334,179,108,71,50,37,28
PR53444,382,202,119,76,52,38,29
PR53445,385,203,120,77,53,38,29
PR53446,370,196,116,75,52,38,29
PR53447,355,189,113,73,51,37,28
PR53448,354,189,113,73,51,37,28
PR53449,322,174,105,69,49,37,28
PR53450,405,213,125,79,54,39,29
PR53451,357,190,113,73,51,37,28
PR53452,347,186,111,72,50,37,28
PR53453,386,204,120,77,53,38,29
PR53454,405,213,125,79,54,39,29
PR53455,400,210,123,78,53,38,29
PR53456,373,198,117,75,52,38,29
PR53457,416,218,127,80,54,39,29
PR53458,449,233,135,84,56,39,29
PR53459,446,232,134,84,56,39,29
PR53460,471,243,140,87,57,40,29
PR53461,468,242,139,86,57,40,29
PR53462,455,236,136,85,57,40,29
PR53463,457,237,137,85,57,40,29
PR53464,453,235,136,85,57,40,29
PR53465,438,228,132,83,56,39,29
PR53466,454,235,136,85,57,40,29
PR53467,476,246,141,87,57,40,29
PR53468,491,253,145,89,58,40,29
PR53469,468,242,139,86,57,40,29
PR53470,465,241,139,86,57,40,29
PR53471,394,207,122,78,53,38,29
PR53472,363,193,115,74,51,37,28
PR53473,298,163,100,67,48,36,28
PR53474,283,156,96,65,47,36,28
PR53475,240,136,86,60,45,35,28
PR53476,200,117,77,55,42,34,27
PR53477,232,132,84,59,44,34,27
PR53478,215,124,80,57,43,34,27
PR53479,208,121,79,56,43,34,27
PR53480,207,120,78,56,43,34,27
PR53481,172,104,70,52,41,33,27
PR53482,472,244,140,87,57,40,29
PR53483,491,253,145,89,58,40,29
PR53484,510,262,149,91,59,41,30
PR53485,515,264,150,92,60,41,30
PR53486,445,231,134,84,56,39,29
PR53487,394,207,122,78,53,38,29
PR53488,321,173,105,69,49,37,28
PR53489,311,169,103,68,48,36,28
PR53490,319,172,104,69,49,37,28
PR53491,404,212,124,79,54,39,29
PR53492,394,207,122,78,53,38,29
PR53493,444,231,134,84,56,39,29
PR53494,378,200,118,76,52,38,29
PR53495,383,202,119,76,52,38,29
PR53496,367,195,116,75,52,38,29
PR53497,362,193,115,74,51,37,28
PR53498,359,191,114,74,51,37,28
PR53499,330,178,107,70,49,37,28
PR53500,323,174,105,69,49,37,28
PR53501,353,188,112,73,51,37,28
PR53502,353,188,112,73,51,37,28
PR53503,304,165,101,67,48,36,28
PR53504,307,167,102,68,48,36,28
PR53505,276,152,94,64,47,36,28
PR53506,265,147,92,63,46,35,28
PR53507,282,155,96,65,47,36,28
PR53508,297,162,99,66,47,36,28
PR53509,286,157,97,65,47,36,28
PR53510,273,151,94,64,47,36,28
PR53511,246,138,87,60,45,35,28
PR53512,191,113,75,54,42,34,27
PR53513,202,118,77,55,42,34,27
PR53514,161,99,68,51,40,33,27
PR53515,155,96,67,50,40,33,27
PR53516,138,88,63,48,39,32,27
PR53517,165,101,69,51,40,33,27
PR53518,142,90,64,49,39,32,27
PR53519,104,72,55,44,37,32,27
PR53520,143,90,64,49,39,32,27
PR53521,96,68,53,43,37,32,27
PR53522,106,73,55,44,37,32,27
PR53523,97,69,53,43,37,32,27
PR53524,105,73,55,44,37,32,27
PR53525,54,49,43,38,34,30,26
PR53526,145,91,64,49,39,32,27
PR53527,150,94,66,50,40,33,27
PR53528,99,70,54,44,37,32,27
PR53529,102,71,54,44,37,32,27
PR53530,95,68,53,43,37,32,27
PR53531,35,40,39,36,33,30,26
PR53532,108,74,56,45,38,32,27
PR53533,99,70,54,44,37,32,27
PR53534,98,69,53,43,37,32,27
PR53535,22,34,36,35,33,30,26
PR53536,86,64,51,42,36,31,26
PR53537,37,41,39,36,33,30,26
PR53538,41,43,40,37,34,30,26
PR53539,41,43,40,37,34,30,26
PR53540,37,41,39,36,33,30,26
PR53541,33,39,38,36,33,30,26
PR53542,36,40,39,36,33,30,26
PR53543,32,38,38,36,33,30,26
PR53544,35,40,39,36,33,30,26
PR53545,46,45,41,37,34,30,26
PR53546,52,48,43,38,34,30,26
PR53547,62,52,45,39,35,31,26
PR53548,102,71,54,44,37,32,27
PR53549,103,72,55,44,37,32,27
PR53550,146,92,65,49,39,32,27
PR53551,178,107,72,53,41,33,27
PR53552,180,108,72,53,41,33,27
PR53553,179,107,72,53,41,33,27
PR53554,185,110,73,53,41,33,27
PR53555,191,113,75,54,42,34,27
PR53556,228,130,83,58,44,34,27
PR53557,240,136,86,60,45,35,28
PR53558,227,129,83,58,44,34,27
PR53559,237,134,85,59,44,34,27
PR53560,247,139,88,61,45,35,28
PR53561,267,148,92,63,46,35,28
PR53562,237,134,85,59,44,34,27
PR53563,250,140,88,61,45,35,28
PR53564,242,136,86,60,45,35,28
PR53565,251,141,89,61,45,35,28
PR53566,264,147,92,63,46,35,28
PR53567,252,141,89,61,45,35,28
PR53568,253,142,89,61,45,35,28
PR53569,286,157,97,65,47,36,28
PR53570,253,142,89,61,45,35,28
PR53571,251,141,89,61,45,35,28
PR53572,243,137,87,60,45,35,28
PR53573,218,125,81,57,43,34,27
PR53574,267,148,92,63,46,35,28
PR53575,226,129,83,58,44,34,27
PR53576,252,141,89,61,45,35,28
PR53577,241,136,86,60,45,35,28
PR53578,268,149,93,63,46,35,28
PR53579,267,148,92,63,46,35,28
PR53580,302,165,101,67,48,36,28
PR53581,283,156,96,65,47,36,28
PR53582,297,162,99,66,47,36,28
PR53583,325,175,106,70,49,37,28
PR53584,306,166,101,67,48,36,28
PR53585,306,166,101,67,48,36,28
PR53586,340,182,109,71,50,37,28
PR53587,322,174,105,69,49,37,28
PR53588,332,179,108,71,50,37,28
PR53589,362,193,115,74,51,37,28
PR53590,291,159,98,66,47,36,28
PR53591,301,164,100,67,48,36,28
PR53592,266,148,92,63,46,35,28
PR53593,255,143,90,62,46,35,28
PR53594,256,143,90,62,46,35,28
PR53595,285,157,97,65,47,36,28
PR53596,273,151,94,64,47,36,28
PR53597,240,136,86,60,45,35,28
PR53598,238,135,86,60,45,35,28
PR53599,249,140,88,61,45,35,28
PR53600,300,164,100,67,48,36,28
PR53601,262,146,91,62,46,35,28
PR53602,267,148,92,63,46,35,28
PR53603,222,127,82,58,44,34,27
PR53604,216,124,80,57,43,34,27
PR53605,231,131,84,59,44,34,27
PR53606,217,125,81,57,43,34,27
PR53607,204,119,78,56,43,34,27
PR53608,205,119,78,56,43,34,27
PR53609,235,133,85,59,44,34,27
PR53610,212,122,79,56,43,34,27
PR53611,228,130,83,58,44,34,27
PR53612,204,119,78,56,43,34,27
PR53613,207,120,78,56,43,34,27
PR53614,237,134,85,59,44,34,27
PR53615,214,123,80,57,43,34,27
PR53616,233,132,84,59,44,34,27
PR53617,226,129,83,58,44,34,27
PR53618,224,128,82,58,44,34,27
PR53619,247,139,88,61,45,35,28
PR53620,201,117,77,55,42,34,27
PR53621,204,119,78,56,43,34,27
PR53622,202,118,77,55,42,34,27
PR53623,199,116,76,55,42,34,27
PR53624,198,116,76,55,42,34,27
PR53625,242,136,86,60,45,35,28
PR53626,242,136,86,60,45,35,28
PR53627,224,128,82,58,44,34,27
PR53628,202,118,77,55,42,34,27
PR53629,183,109,73,53,41,33,27
PR53630,203,118,77,55,42,34,27
PR53631,187,111,74,54,42,34,27
PR53632,186,110,73,53,41,33,27
PR53633,184,109,73,53,41,33,27
PR53634,181,108,72,53,41,33,27
PR53635,177,106,71,52,41,33,27
PR53636,174,105,71,52,41,33,27
PR53637,161,99,68,51,40,33,27
PR53638,158,97,67,50,40,33,27
PR53639,151,94,66,50,40,33,27
PR53640,151,94,66,50,40,33,27
PR53641,159,98,68,51,40,33,27
PR53642,174,105,71,52,41,33,27
PR53643,189,112,74,54,42,34,27
PR53644,197,115,76,55,42,34,27
PR53645,203,118,77,55,42,34,27
PR53646,208,121,79,56,43,34,27
PR53647,287,158,97,65,47,36,28
PR53648,288,158,97,65,47,36,28
PR53649,271,150,93,63,46,35,28
PR53650,233,132,84,59,44,34,27
PR53651,274,151,94,64,47,36,28
PR53652,315,171,104,69,49,37,28
PR53653,325,175,106,70,49,37,28
PR53654,315,171,104,69,49,37,28
PR53655,314,170,103,68,48,36,28
PR53656,360,192,114,74,51,37,28
PR53657,308,167,102,68,48,36,28
PR53658,313,170,103,68,48,36,28
PR53659,306,166,101,67,48,36,28
PR53660,304,165,101,67,48,36,28
PR53661,270,150,93,63,46,35,28
PR53662,249,140,88,61,45,35,28
PR53663,247,139,88,61,45,35,28
PR53664,244,137,87,60,45,35,28
PR53665,246,138,87,60,45,35,28
PR53666,256,143,90,62,46,35,28
PR53667,256,143,90,62,46,35,28
PR53668,304,165,101,67,48,36,28
PR53669,302,165,101,67,48,36,28
PR53670,313,170,103,68,48,36,28
PR53671,346,185,111,72,50,37,28
PR53672,293,160,98,66,47,36,28
PR53673,307,167,102,68,48,36,28
PR53674,251,141,89,61,45,35,28
PR53675,285,157,97,65,47,36,28
PR53676,288,158,97,65,47,36,28
PR53677,241,136,86,60,45,35,28
PR53678,267,148,92,63,46,35,28
PR53679,326,176,106,70,49,37,28
PR53680,414,217,127,80,54,39,29
PR53681,466,241,139,86,57,40,29
PR53682,469,242,139,86,57,40,29
PR53683,287,158,97,65,47,36,28
PR53684,295,161,99,66,47,36,28
PR53685,282,155,96,65,47,36,28
PR53686,323,174,105,69,49,37,28
PR53687,308,167,102,68,48,36,28
PR53688,289,158,97,65,47,36,28
PR53689,327,176,106,70,49,37,28
PR53690,312,169,103,68,48,36,28
PR53691,318,172,104,69,49,37,28
PR53692,358,191,114,74,51,37,28
PR53693,281,155,96,65,47,36,28
PR53694,298,163,100,67,48,36,28
PR53695,290,159,98,66,47,36,28
PR53696,308,167,102,68,48,36,28
PR53697,349,186,111,72,50,37,28
PR53698,321,173,105,69,49,37,28
PR53699,345,185,111,72,50,37,28
PR53700,331,178,107,70,49,37,28
PR53701,249,140,88,61,45,35,28
PR53702,250,140,88,61,45,35,28
PR53703,280,154,95,64,47,36,28
PR53704,248,139,88,61,45,35,28
PR53705,249,140,88,61,45,35,28
PR53706,251,141,89,61,45,35,28
PR53707,258,144,90,62,46,35,28
PR53708,297,162,99,66,47,36,28
PR53709,306,166,101,67,48,36,28
PR53710,316,171,104,69,49,37,28
PR53711,330,178,107,70,49,37,28
PR53712,336,180,108,71,50,37,28
PR53713,333,179,108,71,50,37,28
PR53714,330,178,107,70,49,37,28
PR53715,326,176,106,70,49,37,28
PR53716,273,151,94,64,47,36,28
PR53717,265,147,92,63,46,35,28
PR53718,261,145,91,62,46,35,28
PR53719,254,142,89,61,45,35,28
PR53720,252,141,89,61,45,35,28
PR53721,281,155,96,65,47,36,28
PR53722,251,141,89,61,45,35,28
PR53723,302,165,101,67,48,36,28
PR53724,295,161,99,66,47,36,28
PR53725,265,147,92,63,46,35,28
PR53726,312,169,103,68,48,36,28
PR53727,313,170,103,68,48,36,28
PR53728,271,150,93,63,46,35,28
PR53729,301,164,100,67,48,36,28
PR53730,309,168,102,68,48,36,28
PR53731,303,165,101,67,48,36,28
PR53732,286,157,97,65,47,36,28
PR53733,317,172,104,69,49,37,28
PR53734,313,170,103,68,48,36,28
PR53735,281,155,96,65,47,36,28
PR53736,277,153,95,64,47,36,28
PR53737,278,153,95,64,47,36,28
PR53738,316,171,104,69,49,37,28
PR53739,328,177,107,70,49,37,28
PR53740,315,171,104,69,49,37,28
PR53741,282,155,96,65,47,36,28
PR53742,289,158,97,65,47,36,28
PR53743,472,244,140,87,57,40,29
PR53744,316,171,104,69,49,37,28
PR53745,498,256,146,90,59,41,30
PR53746,493,254,145,89,58,40,29
PR53747,427,223,130,82,55,39,29
PR53748,398,209,123,78,53,38,29
PR53749,382,202,119,76,52,38,29
PR53750,400,210,123,78,53,38,29
PR53751,637,321,178,106,66,44,31
PR53752,523,268,152,93,60,41,30
PR53753,423,221,129,81,55,39,29
PR53754,414,217,127,80,54,39,29
PR53755,219,126,81,57,43,34,27
PR53756,300,164,100,67,48,36,28
PR53757,315,171,104,69,49,37,28
PR53758,273,151,94,64,47,36,28
PR53759,310,168,102,68,48,36,28
PR53760,324,175,106,70,49,37,28
PR53761,338,181,109,71,50,37,28
PR53762,333,179,108,71,50,37,28
PR53763,334,179,108,71,50,37,28
PR53764,353,188,112,73,51,37,28
PR53765,498,256,146,90,59,41,30
PR53766,573,291,164,99,63,42,30
PR53767,725,362,199,117,72,46,31
PR53768,612,309,172,103,65,43,30
PR53769,570,290,163,98,63,42,30
PR53770,465,241,139,86,57,40,29
PR53771,436,227,132,83,56,39,29
PR53772,376,199,118,76,52,38,29
PR53773,476,246,141,87,57,40,29
PR53774,460,238,137,85,57,40,29
PR53775,425,222,129,81,55,39,29
PR53776,398,209,123,78,53,38,29
PR53777,442,230,133,83,56,39,29
PR53778,357,190,113,73,51,37,28
PR53779,424,221,129,81,55,39,29
PR53780,333,179,108,71,50,37,28
PR53781,314,170,103,68,48,36,28
PR53782,325,175,106,70,49,37,28
PR53783,319,172,104,69,49,37,28
PR53784,319,172,104,69,49,37,28
PR53785,338,181,109,71,50,37,28
PR53786,271,150,93,63,46,35,28
PR53787,222,127,82,58,44,34,27
PR53788,226,129,83,58,44,34,27
PR53789,445,231,134,84,56,39,29
PR53790,337,181,109,71,50,37,28
PR53791,580,294,165,99,63,42,30
PR53792,397,209,123,78,53,38,29
PR53793,558,284,160,97,62,42,30
PR53794,420,220,128,81,55,39,29
PR53795,385,203,120,77,53,38,29
PR53796,331,178,107,70,49,37,28
PR53797,208,121,79,56,43,34,27
PR53798,180,108,72,53,41,33,27
PR53799,181,108,72,53,41,33,27
PR53800,177,106,71,52,41,33,27
PR53801,187,111,74,54,42,34,27
PR53802,632,319,177,105,66,44,31
PR53803,617,312,174,104,66,44,31
PR53804,662,333,184,109,68,44,31
PR53805,756,376,206,120,73,47,32
PR53806,719,359,197,116,71,46,31
PR53807,384,203,120,77,53,38,29
PR53808,396,208,122,78,53,38,29
PR53809,450,234,135,84,56,39,29
PR53810,485,250,143,88,58,40,29
PR53811,533,272,154,94,61,42,30
PR53812,346,185,111,72,50,37,28
PR53813,302,165,101,67,48,36,28
PR53814,338,181,109,71,50,37,28
PR53815,342,183,110,72,50,37,28
PR53816,445,231,134,84,56,39,29
PR53817,322,174,105,69,49,37,28
PR53818,415,217,127,80,54,39,29
PR53819,187,111,74,54,42,34,27
PR53820,202,118,77,55,42,34,27
PR53821,173,104,70,52,41,33,27
PR53822,165,101,69,51,40,33,27
PR53823,128,83,60,47,38,32,27
PR53824,128,83,60,47,38,32,27
PR53825,123,81,59,46,38,32,27
PR53826,121,80,59,46,38,32,27
PR53827,105,73,55,44,37,32,27
PR53828,135,87,62,48,39,32,27
PR53829,102,71,54,44,37,32,27
PR53830,117,78,58,46,38,32,27
PR53831,113,76,57,45,38,32,27
PR53832,126,82,60,47,38,32,27
PR53833,128,83,60,47,38,32,27
PR53834,175,105,71,52,41,33,27
PR53835,196,115,76,55,42,34,27
PR53836,205,119,78,56,43,34,27
PR53837,209,121,79,56,43,34,27
PR53838,243,137,87,60,45,35,28
PR53839,276,152,94,64,47,36,28
PR53840,285,157,97,65,47,36,28
PR53841,320,173,105,69,49,37,28
PR53842,437,228,132,83,56,39,29
PR53843,445,231,134,84,56,39,29
PR53844,446,232,134,84,56,39,29
PR53845,479,247,142,88,58,40,29
PR53846,456,236,136,85,57,40,29
PR53847,521,267,152,93,60,41,30
PR53848,499,256,146,90,59,41,30
PR53849,440,229,133,83,56,39,29
PR53850,435,227,132,83,56,39,29
PR53851,489,252,144,89,58,40,29
PR53852,437,228,132,83,56,39,29
PR53853,475,245,141,87,57,40,29
PR53854,496,255,146,90,59,41,30
PR53855,441,229,133,83,56,39,29
PR53856,435,227,132,83,56,39,29
PR53857,436,227,132,83,56,39,29
PR53858,480,248,142,88,58,40,29
PR53859,423,221,129,81,55,39,29
PR53860,391,206,121,77,53,38,29
PR53861,371,197,117,75,52,38,29
PR53862,363,193,115,74,51,37,28
