ID,PA,PB,PC,PD,PE,PF,PG
PR51750,43,30,23,18,15,12,10
PR51751,43,30,23,18,15,12,10
PR51752,43,30,23,18,15,12,10
PR51753,43,30,23,18,15,12,10
PR51754,43,30,23,18,15,12,10
PR51755,9,8,6,6,5,4,4
PR51756,9,8,6,6,5,4,4
PR51757,6,5,5,4,4,3,3
PR51758,6,5,5,4,4,3,3
PR51759,6,5,5,4,4,3,3
PR51760,22,17,13,11,9,8,7
PR51761,6,5,5,4,4,3,3
PR51762,6,5,5,4,4,3,3
PR51763,22,17,13,11,9,8,7
PR51764,6,5,5,4,4,3,3
PR51765,6,5,4,4,4,3,3
PR51766,5,4,4,3,3,3,3
PR51767,5,4,4,3,3,3,3
PR51768,6,5,4,4,4,3,3
PR51769,23,17,13,11,9,8,7
PR51770,23,17,13,11,9,8,7
PR51771,5,4,4,3,3,3,3
PR51772,6,5,4,4,4,3,3
PR51773,22,17,13,11,9,8,7
PR51774,5,4,4,3,3,3,3
PR51775,72,49,35,27,21,17,15
PR51776,23,17,13,11,9,8,7
PR51777,22,17,13,11,9,8,7
PR51778,5,4,4,3,3,3,3
PR51779,6,5,4,4,4,3,3
PR51780,6,5,5,4,4,3,3
PR51781,5,4,4,3,3,3,3
PR51782,5,4,4,3,3,3,3
PR51783,5,4,4,3,3,3,3
PR51784,111,72,51,37,29,23,19
PR51785,22,17,13,11,9,8,7
PR51786,5,4,4,3,3,3,3
PR51787,22,16,13,11,9,8,7
PR51788,22,16,13,11,9,8,7
PR51789,68,46,34,26,20,17,14
PR51790,6,5,4,4,4,3,3
PR51791,22,16,13,11,9,8,7
PR51792,22,16,13,11,9,8,7
PR51793,34,26,19,16,12,10,9
PR51794,34,26,19,16,12,10,9
PR51795,5,4,4,3,3,3,3
PR51796,5,4,4,3,3,3,3
PR51797,5,4,4,3,3,3,3
PR51798,5,4,4,3,3,3,3
PR51799,5,4,4,3,3,3,3
PR51800,6,5,4,4,4,3,3
PR51801,6,5,4,4,4,3,3
PR51802,5,4,4,3,3,3,3
PR51803,5,4,4,3,3,3,3
PR51804,22,17,13,11,9,8,7
PR51805,104,68,48,37,28,22,18
PR51806,104,67,47,37,28,22,18
PR51807,34,26,19,16,12,10,9
PR51808,104,68,48,37,28,22,18
PR51809,104,68,48,37,28,22,18
PR51810,104,68,48,37,28,22,18
PR51811,104,68,48,37,28,22,18
PR51812,5,4,4,3,3,3,3
PR51813,6,5,5,4,4,3,3
PR51814,5,4,4,3,3,3,3
PR51815,5,4,4,3,3,3,3
PR51816,5,4,4,3,3,3,3
PR51817,6,5,4,4,4,3,3
PR51818,5,4,4,3,3,3,3
PR51819,6,5,4,4,4,3,3
PR51820,5,4,4,3,3,3,3
PR51821,6,5,4,4,4,3,3
PR51822,22,17,13,11,9,8,7
PR51823,22,17,13,11,9,8,7
PR51824,111,72,51,37,29,23,19
PR51825,22,17,13,11,9,8,7
PR51826,6,5,4,4,4,3,3
PR51827,22,16,13,11,9,8,7
PR51828,5,4,4,3,3,3,3
PR51829,104,68,48,36,28,22,18
PR51830,104,68,48,36,28,22,18
PR51831,104,68,48,36,28,22,18
PR51832,104,68,48,36,28,22,18
PR51833,104,68,48,36,28,22,18
PR51834,104,68,48,37,28,22,18
PR51835,104,68,48,37,28,22,18
PR51836,104,67,47,37,28,22,18
PR51837,104,68,48,37,28,22,18
PR51838,104,67,47,37,28,22,18
PR51839,104,68,48,37,28,22,18
PR51840,104,68,48,37,28,22,18
PR51841,104,68,48,37,28,22,18
PR51842,104,68,48,37,28,22,18
PR51843,104,68,48,37,28,22,18
PR51844,104,67,47,37,28,22,18
PR51845,104,67,47,37,28,22,18
PR51846,104,67,47,37,28,22,18
PR51847,104,68,48,37,28,22,18
PR51848,104,68,48,37,28,22,18
PR51849,100,66,46,34,27,21,18
PR51850,100,66,46,34,27,21,18
PR51851,100,66,46,34,27,21,18
PR51852,100,66,46,34,27,21,18
PR51853,100,66,46,34,27,22,18
PR51854,100,66,46,34,27,21,18
PR51855,100,66,46,34,27,21,18
PR51856,328,194,125,86,63,48,37
PR51857,328,194,125,86,63,48,37
PR51858,98,65,46,34,26,21,18
PR51859,98,65,46,34,26,21,18
PR51860,6,5,4,4,3,3,3
PR51861,90,59,42,32,25,20,17
PR51862,90,59,42,32,25,20,17
PR51863,144,92,63,46,35,27,22
PR51864,144,92,63,46,35,27,22
PR51865,98,65,46,34,26,21,18
PR51866,130,84,58,42,33,26,21
PR51867,98,64,45,34,26,21,18
PR51868,98,65,46,34,26,21,18
PR51869,98,64,45,34,26,21,18
PR51870,98,65,46,34,26,21,18
PR51871,98,65,46,34,26,21,18
PR51872,98,64,45,34,26,21,18
PR51873,98,64,45,34,26,21,18
PR51874,298,177,115,80,58,45,35
PR51875,298,177,115,80,59,45,35
PR51876,425,244,155,105,75,57,44
PR51877,34,25,19,15,12,10,9
PR51878,104,67,47,37,28,22,18
PR51879,104,68,48,37,28,22,18
PR51880,104,68,48,37,28,22,18
PR51881,34,26,19,16,12,10,9
PR51882,34,26,19,16,12,10,9
PR51883,104,68,48,37,28,22,18
PR51884,104,68,48,37,28,22,18
PR51885,111,72,51,37,29,23,19
PR51886,111,72,51,37,29,23,20
PR51887,100,66,46,34,27,21,18
PR51888,100,66,46,34,27,22,18
PR51889,100,66,46,34,27,22,18
PR51890,100,66,46,34,27,21,18
PR51891,100,66,46,34,27,21,18
PR51892,328,194,125,86,63,48,37
PR51893,11,9,8,7,6,5,5
PR51894,68,46,34,26,20,17,14
PR51895,6,5,4,4,3,3,3
PR51896,6,5,4,4,3,3,3
PR51897,6,5,4,4,3,3,3
PR51898,6,5,4,4,3,3,3
PR51899,98,65,46,34,26,21,18
PR51900,144,92,63,46,35,27,22
PR51901,144,92,63,46,35,27,22
PR51902,144,92,63,46,35,27,22
PR51903,144,92,63,46,35,27,22
PR51904,130,84,58,42,33,26,21
PR51905,144,92,63,46,35,27,22
PR51906,98,65,46,34,26,21,18
PR51907,98,65,46,34,26,21,18
PR51908,298,177,115,80,58,45,35
PR51909,34,25,19,15,12,10,9
PR51910,104,68,48,37,28,22,18
PR51911,104,68,48,37,28,22,18
PR51912,34,26,19,16,12,10,9
PR51913,34,26,19,16,12,10,9
PR51914,100,66,46,34,27,21,18
PR51915,100,66,46,34,27,22,18
PR51916,98,64,45,34,26,21,18
PR51917,98,64,45,34,26,21,18
PR51918,234,143,94,66,49,38,30
PR51919,234,143,94,67,49,38,30
PR51920,425,244,155,105,75,57,44
PR51921,234,143,94,67,49,38,30
PR51922,31,23,18,14,12,10,9
PR51923,234,143,94,67,49,38,30
PR51924,234,143,94,67,49,38,30
PR51925,113,74,51,38,29,23,19
PR51926,31,23,18,14,12,10,9
PR51927,8,7,6,5,5,4,4
PR51928,234,143,94,66,49,38,30
PR51929,234,143,94,66,49,38,30
PR51930,234,143,94,66,49,38,30
PR51931,234,143,94,66,49,38,30
PR51932,4,3,3,3,3,2,2
PR51933,8,7,6,5,5,4,4
PR51934,4,3,3,3,3,2,2
PR51935,8,7,6,5,5,4,4
PR51936,8,7,6,5,5,4,4
PR51937,18,14,11,9,8,7,6
PR51938,18,14,11,9,8,7,6
PR51939,483,275,172,116,83,62,48
PR51940,18,14,11,9,8,7,6
PR51941,882,476,285,184,127,92,69
PR51942,643,357,219,145,101,74,57
PR51943,4,3,3,3,3,2,2
PR51944,4,3,3,3,3,2,2
PR51945,4,3,3,3,3,2,2
PR51946,4,3,3,3,3,2,2
PR51947,643,357,219,145,101,74,57
PR51948,882,476,285,184,127,92,69
PR51949,866,468,281,182,125,91,69
PR51950,866,468,281,182,125,91,69
PR51951,240,146,96,68,50,39,31
PR51952,222,136,90,64,47,37,29
PR51953,8,7,6,5,5,4,4
PR51954,8,7,6,5,5,4,4
PR51955,8,7,6,5,5,4,4
PR51956,223,136,90,64,47,37,29
PR51957,339,200,129,88,64,49,38
PR51958,134,86,59,43,33,26,21
PR51959,4,3,3,3,3,2,2
PR51960,994,531,315,202,138,100,75
PR51961,7,6,5,4,4,4,3
PR51962,290,173,113,78,57,44,35
PR51963,290,173,113,78,57,44,35
PR51964,290,173,113,78,57,44,35
PR51965,290,173,113,78,57,44,35
PR51966,290,173,113,78,57,44,35
PR51967,236,143,94,67,49,38,30
PR51968,9,7,6,5,5,4,4
PR51969,9,7,6,5,5,4,4
PR51970,236,144,95,67,50,38,30
PR51971,236,144,95,67,50,38,30
PR51972,9,7,6,5,5,4,4
PR51973,9,7,6,5,5,4,4
PR51974,9,7,6,5,5,4,4
PR51975,9,7,6,5,5,4,4
PR51976,9,7,6,5,5,4,4
PR51977,9,7,6,5,5,4,4
PR51978,134,86,59,43,33,26,21
PR51979,134,86,59,43,33,26,21
PR51980,134,86,59,43,33,26,21
PR51981,134,86,59,43,33,26,21
PR51982,134,86,59,43,33,26,21
PR51983,134,86,59,43,33,26,21
PR51984,134,86,59,43,33,26,21
PR51985,134,86,59,43,33,26,21
PR51986,134,86,59,43,33,26,21
PR51987,134,86,59,43,33,26,21
PR51988,134,86,59,43,33,26,21
PR51989,134,86,59,43,33,26,21
PR51990,134,86,59,43,33,26,21
PR51991,134,86,59,43,33,26,21
PR51992,134,86,59,43,33,26,21
PR51993,135,86,60,44,33,26,21
PR51994,135,86,60,44,33,26,21
PR51995,21,16,13,11,9,8,7
PR51996,237,144,95,67,50,38,30
PR51997,133,85,59,43,33,26,21
PR51998,123,79,55,40,31,25,20
PR51999,123,79,55,40,31,25,20
PR52000,6,5,4,4,3,3,3
PR52001,6,5,4,4,3,3,3
PR52002,6,5,4,4,3,3,3
PR52003,236,144,94,67,50,38,30
PR52004,236,144,95,67,50,38,30
PR52005,9,7,6,5,5,4,4
PR52006,9,7,6,5,5,4,4
PR52007,9,7,6,5,5,4,4
PR52008,9,7,6,5,5,4,4
PR52009,129,83,56,42,32,26,21
PR52010,134,86,59,43,33,26,21
PR52011,134,86,59,43,33,26,21
PR52012,134,86,59,43,33,26,21
PR52013,134,86,59,43,33,26,21
PR52014,134,86,59,43,33,26,21
PR52015,134,86,59,43,33,26,21
PR52016,134,86,59,43,33,26,21
PR52017,134,86,59,43,33,26,21
PR52018,77,52,37,28,22,18,15
PR52019,9,7,6,5,5,4,4
PR52020,16,13,10,9,7,6,6
PR52021,128,82,57,42,32,25,21
PR52022,128,83,57,42,32,25,21
PR52023,143,91,63,47,35,27,22
PR52024,7,6,5,4,4,4,3
PR52025,7,6,5,4,4,4,3
PR52026,123,79,55,40,31,25,20
PR52027,123,79,55,40,31,25,20
PR52028,123,79,55,40,31,25,20
PR52029,123,79,55,40,31,25,20
PR52030,11,9,8,7,6,5,5
PR52031,123,79,55,40,31,25,20
PR52032,11,9,8,7,6,5,5
PR52033,11,9,8,7,6,5,5
PR52034,11,9,8,7,6,5,5
PR52035,11,9,8,7,6,5,5
PR52036,11,9,8,7,6,5,5
PR52037,11,9,8,7,6,5,5
PR52038,11,9,8,7,6,5,5
PR52039,751,411,248,163,113,83,63
PR52040,2490,1223,676,410,267,184,133
PR52041,810,441,264,173,120,87,66
PR52042,410,237,150,102,74,55,43
PR52043,2489,1224,676,410,267,184,133
PR52044,425,245,155,105,75,57,44
PR52045,425,245,155,105,75,57,44
PR52046,5,4,4,3,3,3,3
PR52047,5,4,4,3,3,3,3
PR52048,4,3,3,3,3,2,2
PR52049,227,139,92,65,48,37,30
PR52050,227,139,92,65,48,37,30
PR52051,814,442,266,173,120,87,66
PR52052,814,442,266,173,120,87,66
PR52053,5,4,4,4,3,3,3
PR52054,4,3,3,4,2,2,2
PR52055,4,3,3,4,2,2,2
PR52056,7,6,5,4,4,4,3
PR52057,17,13,10,9,7,7,6
PR52058,17,13,10,9,7,7,6
PR52059,114,74,52,38,29,24,19
PR52060,114,74,52,38,29,24,19
PR52061,9,8,6,6,5,4,4
PR52062,301,179,116,81,59,45,35
PR52063,301,179,116,81,59,45,35
PR52064,301,179,116,81,59,45,35
PR52065,301,179,116,81,59,45,35
PR52066,236,144,95,67,50,38,30
PR52067,66,45,33,25,20,16,14
PR52068,9,7,6,5,5,4,4
PR52069,247,150,99,70,51,39,31
PR52070,247,150,99,70,51,39,31
PR52071,10,8,7,6,5,5,4
PR52072,10,8,7,6,5,5,4
PR52073,43,31,23,18,15,12,10
PR52074,43,31,23,18,15,12,10
PR52075,15,12,10,8,7,6,5
PR52076,54,38,28,22,17,14,12
PR52077,327,193,125,86,63,48,37
PR52078,16,13,10,8,7,6,6
PR52079,328,194,125,86,63,48,37
PR52080,43,31,23,18,15,12,10
PR52081,43,31,23,18,15,12,10
PR52082,43,31,23,18,15,12,10
PR52083,43,31,23,18,15,12,10
PR52084,43,31,23,18,15,12,10
PR52085,42,30,23,18,14,12,10
PR52086,16,12,10,8,7,6,6
PR52087,16,12,10,8,7,6,6
PR52088,27,20,16,13,11,9,8
PR52089,27,20,16,13,11,9,8
PR52090,27,20,16,13,11,9,8
PR52091,28,20,16,13,11,9,8
PR52092,27,20,15,12,10,9,8
PR52093,27,20,15,12,10,9,8
PR52094,28,20,16,13,11,9,8
PR52095,2675,1306,718,433,281,193,139
PR52096,140,90,62,45,34,27,22
PR52097,2687,1315,721,434,281,193,139
PR52098,29,21,16,13,11,9,8
PR52099,43,31,23,18,15,12,10
PR52100,9,8,6,6,5,4,4
PR52101,43,31,23,18,15,12,10
PR52102,16,13,10,8,7,6,6
PR52103,137,87,60,44,34,27,22
PR52104,16,12,10,8,7,6,6
PR52105,137,87,60,44,34,27,22
PR52106,137,87,60,44,34,27,22
PR52107,16,12,10,8,7,6,6
PR52108,42,30,23,18,14,12,10
PR52109,43,31,23,18,15,12,10
PR52110,129,83,57,42,32,26,21
PR52111,328,194,125,86,63,48,37
PR52112,16,12,10,8,7,6,6
PR52113,27,20,16,13,11,9,8
PR52114,27,20,16,13,11,9,8
PR52115,27,20,16,13,11,9,8
PR52116,28,20,16,13,11,9,8
PR52117,28,20,16,13,11,9,8
PR52118,7,6,5,4,4,4,3
PR52119,28,21,16,13,11,9,8
PR52120,23,17,14,11,9,8,7
PR52121,23,17,14,11,9,8,7
PR52122,23,17,14,11,9,8,7
PR52123,30,22,17,14,11,10,8
PR52124,12,10,8,7,6,5,5
PR52125,268,161,105,74,54,42,33
PR52126,2489,1223,676,410,267,184,133
PR52127,2489,1223,676,410,267,184,133
PR52128,12,10,8,7,6,5,5
PR52129,29,21,16,13,11,9,8
PR52130,29,21,16,13,11,9,8
PR52131,29,21,16,13,11,9,8
PR52132,268,161,105,74,54,42,33
PR52133,268,161,105,74,54,42,33
PR52134,268,161,105,74,54,42,33
PR52135,268,161,105,74,54,42,33
PR52136,2717,1325,727,438,284,195,140
PR52137,2717,1326,727,438,284,195,140
PR52138,2717,1326,727,438,284,195,140
PR52139,10,8,7,6,5,5,4
PR52140,10,8,7,6,5,5,4
PR52141,33,24,18,15,12,10,9
PR52142,12,9,8,7,6,5,5
PR52143,12,9,8,7,6,5,5
PR52144,19,15,12,10,8,7,6
PR52145,19,15,12,10,8,7,6
PR52146,12,10,8,7,6,5,5
PR52147,12,10,8,7,6,5,5
PR52148,27,20,16,13,11,9,8
PR52149,46,33,24,19,15,13,11
PR52150,12,10,8,7,6,5,5
PR52151,56,39,29,22,18,15,12
PR52152,56,39,29,22,18,15,12
PR52153,128,82,57,42,32,25,21
PR52154,26,19,15,12,10,9,8
PR52155,334,198,128,87,64,48,38
PR52156,15,11,9,8,7,6,5
PR52157,15,12,10,8,7,6,5
PR52158,26,19,15,12,10,9,8
PR52159,26,19,15,12,10,9,8
PR52160,26,19,15,12,10,9,8
PR52161,18,14,11,9,8,7,6
PR52162,18,14,11,9,8,7,6
PR52163,11,9,7,6,6,5,4
PR52164,27,20,16,13,11,9,8
PR52165,27,20,16,13,10,9,8
PR52166,27,20,16,13,10,9,8
PR52167,27,20,16,13,10,9,8
PR52168,26,20,15,12,10,9,8
PR52169,46,33,24,19,15,13,11
PR52170,46,33,24,19,15,13,11
PR52171,46,32,24,19,15,13,11
PR52172,46,32,24,19,15,13,11
PR52173,44,31,23,18,15,12,11
PR52174,44,31,23,18,15,12,11
PR52175,44,31,23,18,15,12,11
PR52176,44,31,23,18,15,12,11
PR52177,12,9,8,7,6,5,5
PR52178,27,20,15,13,10,9,8
PR52179,44,31,23,18,15,12,11
PR52180,44,31,24,19,15,13,11
PR52181,296,176,115,80,58,44,35
PR52182,50,35,26,20,16,14,12
PR52183,65,44,32,25,20,16,14
PR52184,65,45,32,25,20,16,14
PR52185,65,44,32,25,20,16,14
PR52186,65,45,32,25,20,16,14
PR52187,30,22,17,14,11,10,8
PR52188,26,20,15,12,10,9,8
PR52189,46,32,24,19,15,13,11
PR52190,46,32,24,19,15,13,11
PR52191,44,31,23,18,15,12,11
PR52192,12,9,8,7,6,5,5
PR52193,34,24,19,15,12,10,9
PR52194,104,68,48,35,28,22,18
PR52195,104,68,48,36,28,22,18
PR52196,46,32,24,19,15,13,11
PR52197,46,32,24,19,15,13,11
PR52198,46,32,24,19,15,13,11
PR52199,46,32,24,19,15,13,11
PR52200,46,32,24,19,15,13,11
PR52201,46,32,24,19,15,13,11
PR52202,44,31,23,18,15,12,11
PR52203,44,31,23,18,15,12,11
PR52204,44,31,23,18,15,12,11
PR52205,44,31,23,18,15,12,11
PR52206,44,31,23,18,15,12,11
PR52207,44,31,23,18,15,12,11
PR52208,44,31,23,18,15,12,11
PR52209,44,31,23,18,15,12,11
PR52210,27,20,15,13,10,9,8
PR52211,27,20,15,13,10,9,8
PR52212,27,20,16,13,10,9,8
PR52213,77,52,36,28,22,18,15
PR52214,30,22,17,14,10,10,8
PR52215,44,31,24,18,15,13,11
PR52216,44,31,24,18,15,13,11
PR52217,49,35,26,20,16,13,11
PR52218,49,35,26,20,16,13,11
PR52219,49,35,26,20,16,13,11
PR52220,50,35,26,20,16,14,12
PR52221,50,35,26,20,16,14,12
PR52222,44,31,24,19,15,13,11
PR52223,44,31,24,19,15,13,11
PR52224,30,22,17,14,11,10,8
PR52225,30,22,17,14,11,10,8
PR52226,49,35,26,20,16,13,11
PR52227,65,45,32,25,20,16,14
PR52228,65,44,32,25,20,16,14
PR52229,30,22,17,14,11,10,8
PR52230,30,22,17,14,11,10,8
PR52231,30,22,17,14,11,10,8
PR52232,2677,1306,719,433,281,193,139
PR52233,2677,1306,719,433,281,193,139
PR52234,2677,1306,719,433,281,193,139
PR52235,2677,1306,719,433,281,193,139
PR52236,716,395,239,157,109,80,61
PR52237,7,6,5,4,4,4,3
PR52238,16,13,10,9,7,6,6
PR52239,16,13,10,9,7,6,6
PR52240,16,13,10,9,7,6,6
PR52241,28,21,16,13,11,9,8
PR52242,27,20,15,12,10,9,8
PR52243,27,20,15,12,10,9,8
PR52244,27,20,15,12,10,9,8
PR52245,19,14,12,10,8,7,6
PR52246,19,14,12,10,8,7,6
PR52247,19,14,12,10,8,7,6
PR52248,19,14,12,10,8,7,6
PR52249,19,14,12,10,8,7,6
PR52250,19,14,12,10,8,7,6
PR52251,19,14,12,10,8,7,6
PR52252,19,14,12,10,8,7,6
PR52253,49,34,25,20,16,13,11
PR52254,295,177,114,80,58,44,35
PR52255,295,177,114,80,58,44,35
PR52256,295,176,114,80,58,44,35
PR52257,104,68,48,36,28,22,18
PR52258,104,68,48,36,28,22,18
PR52259,46,32,24,19,15,13,11
PR52260,46,32,24,19,15,13,11
PR52261,46,32,24,19,15,13,11
PR52262,46,32,24,19,15,13,11
PR52263,46,32,24,19,15,13,11
PR52264,46,32,24,19,15,13,11
PR52265,46,32,24,19,15,13,11
PR52266,46,32,24,19,15,13,11
PR52267,46,32,24,19,15,13,11
PR52268,46,32,24,19,15,13,11
PR52269,46,32,24,19,15,13,11
PR52270,44,31,23,18,15,12,11
PR52271,46,32,24,19,15,13,11
PR52272,46,32,24,19,15,13,11
PR52273,46,32,24,19,15,13,11
PR52274,46,32,24,19,15,13,11
PR52275,50,35,26,20,16,14,12
PR52276,46,32,24,19,15,13,11
PR52277,46,32,24,19,15,13,11
PR52278,46,32,24,19,15,13,11
PR52279,50,35,26,20,16,14,12
PR52280,138,88,61,44,34,27,22
PR52281,138,88,61,44,34,27,22
PR52282,7,6,5,5,4,4,3
PR52283,51,36,26,21,17,14,12
PR52284,51,36,26,21,17,14,12
PR52285,7,6,5,5,4,4,3
PR52286,51,36,26,21,17,14,12
PR52287,51,36,26,21,17,14,12
PR52288,7,6,5,5,4,4,3
PR52289,7,6,5,5,4,4,3
PR52290,7,6,5,5,4,4,3
PR52291,27,20,16,13,11,9,8
PR52292,46,32,24,19,15,13,11
PR52293,46,32,24,19,15,13,11
PR52294,46,32,24,19,15,13,11
PR52295,46,32,24,19,15,13,11
PR52296,46,32,24,19,15,13,11
PR52297,46,32,24,19,15,13,11
PR52298,44,31,23,18,15,12,11
PR52299,44,31,23,18,15,12,11
PR52300,44,31,23,18,15,12,11
PR52301,44,31,23,18,15,12,11
PR52302,44,31,23,18,15,12,11
PR52303,44,31,23,18,15,12,11
PR52304,44,31,23,18,15,12,11
PR52305,44,31,23,18,15,12,11
PR52306,46,32,24,19,15,13,11
PR52307,46,32,24,19,15,13,11
PR52308,46,32,24,19,15,13,11
PR52309,46,32,24,19,15,13,11
PR52310,50,35,25,20,16,14,12
PR52311,50,35,26,20,16,14,12
PR52312,46,32,24,19,15,13,11
PR52313,7,6,5,5,4,4,3
PR52314,7,6,5,5,4,4,3
PR52315,7,6,5,5,4,4,3
PR52316,11,9,8,7,6,5,5
PR52317,446,256,161,109,78,58,45
PR52318,36,26,20,16,13,11,9
PR52319,37,26,20,16,13,11,10
PR52320,292,174,113,79,58,44,35
PR52321,44,31,23,18,15,12,11
PR52322,292,174,113,79,58,44,35
PR52323,27,20,16,13,11,9,8
PR52324,292,174,113,79,58,44,35
PR52325,44,31,23,18,15,12,11
PR52326,27,20,16,13,11,9,8
PR52327,44,32,24,19,15,13,11
PR52328,293,175,114,79,58,44,35
PR52329,293,175,114,79,58,44,35
PR52330,293,175,114,79,58,44,35
PR52331,65,45,32,25,20,16,14
PR52332,293,175,114,79,58,44,35
PR52333,293,175,114,79,58,44,35
PR52334,293,175,114,79,58,44,35
PR52335,28,21,16,13,11,9,8
PR52336,15,12,10,8,7,6,5
PR52337,56,39,29,22,18,15,12
PR52338,139,89,61,45,34,27,22
PR52339,290,173,113,78,57,44,35
PR52340,290,173,113,78,57,44,35
PR52341,139,90,62,45,34,27,22
PR52342,290,173,113,78,57,44,35
PR52343,290,173,113,78,57,44,35
PR52344,139,90,62,45,34,27,22
PR52345,139,90,62,45,34,27,22
PR52346,139,90,62,45,34,27,22
PR52347,139,90,62,45,34,27,22
PR52348,139,90,62,45,34,27,22
PR52349,29,22,17,13,11,10,8
PR52350,7,6,5,4,4,4,3
PR52351,7,6,5,5,4,4,3
PR52352,7,6,5,5,4,4,3
PR52353,7,6,5,5,4,4,3
PR52354,7,6,5,5,4,4,3
PR52355,7,6,5,5,4,4,3
PR52356,7,6,5,5,4,4,3
PR52357,7,6,5,4,4,4,3
PR52358,52,36,27,21,17,14,12
PR52359,52,36,27,21,17,14,12
PR52360,52,36,27,21,17,14,12
PR52361,64,44,31,24,19,16,13
PR52362,64,44,31,24,19,16,13
PR52363,335,198,127,88,64,48,38
PR52364,64,44,31,24,19,16,13
PR52365,64,44,32,24,19,16,13
PR52366,64,44,32,24,19,16,13
PR52367,335,198,127,88,64,48,38
PR52368,64,44,32,24,19,16,13
PR52369,335,198,127,88,64,48,38
PR52370,64,44,32,24,19,16,13
PR52371,38,27,22,16,13,11,10
PR52372,52,36,27,21,17,14,12
PR52373,38,27,22,16,13,11,10
PR52374,36,26,20,16,13,11,9
PR52375,36,26,20,16,13,11,9
PR52376,36,26,20,16,13,11,9
PR52377,452,259,163,110,79,59,46
PR52378,452,259,163,110,79,59,46
PR52379,36,26,20,16,13,11,9
PR52380,52,37,27,21,17,14,12
PR52381,52,37,27,21,17,14,12
PR52382,11,9,8,6,6,5,5
PR52383,210,129,86,61,46,35,28
PR52384,52,36,27,21,17,14,12
PR52385,64,44,31,24,19,16,13
PR52386,64,44,31,24,19,16,13
PR52387,64,44,31,24,19,16,13
PR52388,64,44,32,24,19,16,13
PR52389,64,44,32,24,19,16,13
PR52390,52,36,27,21,17,14,12
PR52391,52,36,27,21,17,14,12
PR52392,38,27,22,16,13,11,10
PR52393,52,36,27,21,17,14,12
PR52394,52,36,27,21,17,14,12
PR52395,452,259,163,110,79,59,46
PR52396,452,259,163,110,79,59,46
PR52397,452,259,163,110,79,59,46
PR52398,52,36,27,21,17,14,12
PR52399,261,158,103,72,53,41,32
PR52400,261,158,103,72,53,41,32
PR52401,11,9,8,6,6,5,5
PR52402,262,158,103,72,53,41,32
PR52403,427,246,156,106,76,57,44
PR52404,427,246,156,106,76,57,44
PR52405,427,246,156,106,76,57,44
PR52406,210,129,86,61,46,35,28
PR52407,262,158,103,72,53,41,32
PR52408,262,158,103,72,53,41,32
PR52409,210,129,86,61,46,35,28
PR52410,262,158,103,72,53,41,32
PR52411,262,158,103,72,53,41,32
PR52412,262,158,103,72,53,41,32
PR52413,11,9,7,6,5,5,4
PR52414,143,91,62,45,35,27,22
PR52415,11,9,7,6,5,5,4
PR52416,11,9,7,6,5,5,4
PR52417,10,8,7,6,5,5,4
PR52418,10,8,7,6,5,5,4
PR52419,1019,543,321,206,141,101,76
PR52420,1019,543,321,206,141,101,76
PR52421,1019,543,321,206,141,101,76
PR52422,1753,889,505,313,207,145,106
PR52423,9,8,7,6,5,4,4
PR52424,9,8,7,6,5,4,4
PR52425,15,12,10,8,7,6,6
PR52426,37,27,20,16,13,11,10
PR52427,15,12,10,8,7,6,6
PR52428,12,10,8,7,6,5,5
PR52429,37,27,20,16,13,11,10
PR52430,716,394,239,157,109,80,61
PR52431,716,395,239,157,109,80,61
PR52432,32,23,18,14,12,10,9
PR52433,29,21,16,13,11,9,8
PR52434,29,21,16,13,11,9,8
PR52435,1020,543,321,206,141,101,76
PR52436,1019,543,321,206,141,101,76
PR52437,1019,543,321,206,141,101,76
PR52438,1019,543,321,206,141,101,76
PR52439,1019,544,321,206,141,101,76
PR52440,1753,889,505,313,207,145,106
PR52441,11,9,8,7,6,5,5
PR52442,7,6,5,5,4,4,3
PR52443,7,6,5,4,4,4,3
PR52444,57,40,29,22,18,15,13
PR52445,57,40,29,22,18,15,13
PR52446,41,29,22,17,14,12,10
PR52447,13,10,8,7,6,5,5
PR52448,13,10,8,7,6,5,5
PR52449,290,173,113,78,57,44,35
PR52450,212,130,87,62,46,36,28
PR52451,309,183,119,82,60,46,36
PR52452,291,174,113,79,58,44,35
PR52453,9,8,7,6,5,4,4
PR52454,9,8,7,6,5,4,4
PR52455,33,24,18,15,12,10,9
PR52456,53,37,27,21,17,14,12
PR52457,35,24,19,15,13,11,9
PR52458,15,12,10,8,7,6,6
PR52459,47,33,25,19,16,13,11
PR52460,12,10,8,7,6,5,5
PR52461,312,185,120,83,60,46,36
PR52462,38,27,21,16,13,11,10
PR52463,15,12,9,8,7,6,5
PR52464,33,24,18,15,12,10,9
PR52465,33,24,18,15,12,10,9
PR52466,33,24,18,15,12,10,9
PR52467,33,24,18,15,12,10,9
PR52468,33,24,18,15,12,10,9
PR52469,33,24,18,15,12,10,9
PR52470,33,24,18,15,12,10,9
PR52471,33,24,18,15,12,10,9
PR52472,15,12,10,8,7,6,6
PR52473,15,12,10,8,7,6,6
PR52474,27,20,16,13,11,9,8
PR52475,27,20,16,13,11,9,8
PR52476,27,20,16,13,11,9,8
PR52477,16,12,10,8,7,6,6
PR52478,34,24,19,15,12,10,9
PR52479,34,24,19,15,12,10,9
PR52480,27,20,16,13,11,9,8
PR52481,27,20,16,13,11,9,8
PR52482,27,20,16,13,11,9,8
